134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
134	6.7381e+08
